bibkey,paper,task,subject,choice,r,treatment,country,city,longitude,lattitude
Nielsen2019,"Nielsen, JEBO 2019",BRET,346659,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346660,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346661,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346662,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346663,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346664,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346665,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346666,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346667,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346668,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346669,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346670,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346671,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346672,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346673,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346674,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346675,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346676,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346677,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346678,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346679,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346680,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346681,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346682,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346683,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346684,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346685,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346686,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346687,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346688,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346689,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346690,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346691,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346692,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346693,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346694,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346695,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346696,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346697,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346698,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346699,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346700,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346701,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346702,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346703,72,2.5714285714285716,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346704,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346705,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346706,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346707,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346708,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346709,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346710,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346711,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346712,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346713,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346714,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346715,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346716,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346717,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346718,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346719,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346720,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346721,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346722,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346723,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346724,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346725,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346726,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346727,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346728,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346729,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346730,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346731,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346732,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346733,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346734,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346735,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346736,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346737,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346738,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346739,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346740,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346741,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346742,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346743,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346744,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346745,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346746,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346747,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346748,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346749,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346750,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346751,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346752,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346753,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346754,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346755,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346756,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346757,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346758,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346759,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346760,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346761,76,3.1666666666666665,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346762,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346763,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346764,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346765,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346766,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346767,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346768,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346769,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346770,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346771,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346772,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346773,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346774,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346775,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346776,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346777,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346778,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346779,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346780,68,2.125,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346781,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346782,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346783,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346784,64,1.7777777777777777,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346785,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346786,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346787,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346788,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346789,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346790,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346791,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346792,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346793,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346794,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346795,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346796,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346797,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346798,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346799,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346800,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346801,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346802,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346803,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346804,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346805,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346806,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346807,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346808,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346809,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346810,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346811,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346812,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346813,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346814,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346815,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346816,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346817,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346818,20,0.25,low stakes,United States,,,
